proto,saddr,daddr,state,dttl,shops,sload,srate,dtcpb,label
udp,192.168.159.152,192.42.93.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.42.93.30,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,216.239.32.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,207.34.6.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,207.34.6.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.5.241,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.5.241,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.56.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.6,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.6,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.38.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.38.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.54.1,CON,128,0,0,0,0,normal
tcp,192.168.159.150,216.58.220.142,RST,128,0,38091.02344,43.285255,1271084125,Attack
udp,192.168.159.152,128.63.2.53,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,192.5.6.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.6.30,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,192.5.6.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.6.30,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,193.108.91.240,CON,128,0,0,0,0,normal
udp,192.168.159.152,193.108.91.240,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.195.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.195.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.6.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.255.55,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.255.55,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.255.55,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.255.55,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,156.154.65.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,156.154.65.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.48,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.48,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,192.55.83.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.55.83.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.58.128.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.58.128.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.55.83.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.5.5.241,CON,128,0,0,0,0,normal
